Date,Price,Open,High,Low,Vol.,Change %
11/02/2023,34930.0,35421.4,35894.6,34366.0,48.01K,-1.38%
11/01/2023,35418.0,34644.8,35537.0,34141.3,53.48K,2.24%
10/31/2023,34642.9,34466.9,34704.0,34043.3,32.74K,0.49%
10/30/2023,34473.1,34543.3,34856.0,34083.6,33.66K,-0.15%
10/29/2023,34523.2,34081.0,34735.4,33935.0,20.68K,1.30%
10/28/2023,34081.0,33890.0,34388.1,33862.7,16.88K,0.54%
10/27/2023,33898.4,34127.2,34245.0,33411.3,32.33K,-0.74%
10/26/2023,34151.7,34480.7,34820.0,33751.0,39.74K,-0.99%
10/25/2023,34494.4,33909.9,35126.5,33700.9,54.91K,1.70%
10/24/2023,33919.1,33096.6,35238.4,32870.8,115.28K,2.70%
10/23/2023,33026.7,29999.0,34321.6,29889.9,93.48K,10.16%
10/22/2023,29981.5,29902.0,30186.7,29706.6,22.85K,0.24%
10/21/2023,29909.8,29664.6,30257.3,29464.8,27.52K,0.81%
10/20/2023,29669.0,28707.8,30166.6,28580.4,59.48K,3.31%
10/19/2023,28717.8,28315.0,28880.0,28170.0,35.88K,1.40%
10/18/2023,28320.0,28394.8,28875.6,28168.8,32.18K,-0.28%
10/17/2023,28400.4,28500.8,28603.6,28089.4,38.43K,-0.36%
10/16/2023,28503.7,27142.0,29952.4,27112.7,78.40K,4.97%
10/15/2023,27154.1,26852.5,27285.0,26812.6,15.27K,1.12%
10/14/2023,26852.5,26860.6,26975.0,26804.8,10.42K,-0.04%
10/13/2023,26862.0,26751.6,27115.3,26685.0,24.12K,0.38%
10/12/2023,26761.3,26873.4,26945.0,26570.0,23.43K,-0.44%
10/11/2023,26878.5,27390.1,27475.0,26560.0,37.35K,-1.86%
10/10/2023,27389.2,27584.9,27724.0,27300.0,22.80K,-0.68%
10/09/2023,27577.5,27915.5,27982.8,27268.5,31.52K,-1.22%
10/08/2023,27919.4,27956.7,28095.0,27712.1,19.69K,-0.13%
10/07/2023,27956.7,27934.6,28018.1,27854.6,13.36K,0.09%
10/06/2023,27931.1,27412.1,28236.6,27191.8,37.99K,1.90%
10/05/2023,27409.9,27778.6,28087.3,27370.6,30.68K,-1.36%
10/04/2023,27788.7,27412.8,27833.0,27238.9,29.81K,1.32%
10/03/2023,27428.0,27510.0,27671.6,27202.3,28.99K,-0.25%
10/02/2023,27497.7,27982.7,28549.1,27293.1,57.07K,-1.68%
10/01/2023,27967.5,26962.6,28033.2,26954.1,24.56K,3.73%
09/30/2023,26962.6,26907.0,27082.4,26886.3,12.81K,0.20%
09/29/2023,26909.6,27026.8,27229.0,26727.5,28.48K,-0.41%
09/28/2023,27021.4,26373.0,27287.0,26344.7,44.52K,2.47%
09/27/2023,26370.0,26217.5,26841.1,26112.2,34.77K,0.57%
09/26/2023,26221.7,26307.7,26397.5,26095.0,18.50K,-0.32%
09/25/2023,26304.8,26222.5,26423.9,26013.3,26.26K,0.22%
09/24/2023,26246.5,26576.0,26725.0,26157.3,15.70K,-1.24%
09/23/2023,26576.0,26580.1,26632.8,26515.0,9.45K,-0.02%
09/22/2023,26580.7,26562.1,26736.4,26488.3,18.20K,0.05%
09/21/2023,26568.6,27125.0,27156.3,26385.9,34.48K,-2.05%
09/20/2023,27125.0,27196.3,27376.8,26857.2,34.20K,-0.30%
09/19/2023,27207.6,26758.9,27474.9,26669.9,36.19K,1.68%
09/18/2023,26758.9,26529.3,27408.0,26402.4,42.99K,0.87%
09/17/2023,26528.0,26559.7,26613.2,26404.9,13.00K,-0.12%
09/16/2023,26559.7,26618.3,26767.1,26462.9,14.01K,-0.15%
09/15/2023,26600.0,26522.1,26836.2,26233.2,26.19K,0.30%
09/14/2023,26520.0,26229.9,26757.1,26148.3,38.33K,1.14%
09/13/2023,26222.0,25840.1,26374.9,25764.2,31.66K,1.50%
09/12/2023,25834.8,25160.1,26457.6,25134.8,56.44K,2.65%
09/11/2023,25168.9,25844.4,25899.3,24924.0,41.68K,-2.60%
09/10/2023,25841.6,25902.7,25992.9,25622.0,18.73K,-0.23%
09/09/2023,25901.6,25910.5,25940.6,25816.1,10.99K,-0.03%
09/08/2023,25910.5,26258.9,26405.6,25710.3,29.30K,-1.26%
09/07/2023,26242.3,25762.3,26430.6,25631.3,27.68K,1.87%
09/06/2023,25759.9,25796.1,26033.6,25401.3,27.27K,-0.12%
09/05/2023,25792.1,25830.5,25864.1,25595.6,21.32K,-0.13%
09/04/2023,25826.0,25974.2,26097.2,25664.2,21.78K,-0.56%
09/03/2023,25971.2,25872.6,26092.0,25817.7,17.48K,0.39%
09/02/2023,25869.5,25810.0,25975.2,25755.4,16.25K,0.25%
09/01/2023,25805.1,25950.8,26148.4,25367.7,41.04K,-0.51%
08/31/2023,25937.8,27298.1,27462.4,25728.9,51.03K,-4.99%
08/30/2023,27300.0,27717.1,27755.8,27023.4,35.46K,-1.52%
08/29/2023,27721.1,26124.2,28040.1,25922.0,74.25K,6.13%
08/28/2023,26120.9,26101.8,26219.6,25891.1,22.70K,0.07%
08/27/2023,26101.8,26012.0,26177.6,25969.1,12.09K,0.32%
08/26/2023,26017.9,26061.8,26120.0,25996.9,10.02K,-0.16%
08/25/2023,26060.0,26179.1,26273.0,25824.3,27.81K,-0.46%
08/24/2023,26180.1,26438.0,26560.7,25946.5,30.21K,-0.97%
08/23/2023,26436.9,26066.0,26808.8,25816.0,44.03K,1.52%
08/22/2023,26042.0,26130.4,26139.3,25472.6,34.24K,-0.32%
08/21/2023,26126.9,26190.0,26218.0,25853.0,30.26K,-0.24%
08/20/2023,26190.0,26090.0,26268.0,25998.0,19.08K,0.34%
08/19/2023,26100.0,26059.9,26265.8,25801.1,26.16K,0.18%
08/18/2023,26054.0,26606.0,26799.1,25694.0,69.82K,-2.18%
08/17/2023,26633.3,28724.2,28778.3,25300.0,100.24K,-7.31%
08/16/2023,28733.0,29198.0,29257.5,28723.6,32.98K,-1.60%
08/15/2023,29200.0,29429.9,29477.0,29126.0,27.50K,-0.78%
08/14/2023,29430.9,29296.3,29694.0,29120.0,31.46K,0.43%
08/13/2023,29303.8,29430.2,29472.6,29274.0,11.09K,-0.43%
08/12/2023,29430.2,29426.0,29481.3,29381.6,8.97K,0.01%
08/11/2023,29426.0,29455.8,29552.8,29272.0,20.66K,-0.10%
08/10/2023,29455.8,29587.4,29723.6,29384.9,23.54K,-0.43%
08/09/2023,29582.0,29770.4,30099.6,29390.1,38.00K,-0.66%
08/08/2023,29778.8,29212.5,30168.0,29146.4,45.68K,1.94%
08/07/2023,29211.2,29086.7,29276.8,28729.2,30.97K,0.42%
08/06/2023,29088.4,29072.1,29205.0,28991.9,13.18K,0.06%
08/05/2023,29072.1,29114.0,29148.6,28990.0,11.64K,-0.14%
08/04/2023,29114.0,29193.0,29324.0,28909.1,23.56K,-0.27%
08/03/2023,29193.6,29175.3,29420.8,28992.0,26.63K,0.03%
08/02/2023,29186.0,29746.3,30029.5,28962.0,48.18K,-1.79%
08/01/2023,29718.0,29232.3,29718.0,28625.0,44.66K,1.66%
07/31/2023,29232.3,29279.5,29500.0,29127.0,22.61K,-0.17%
07/30/2023,29281.1,29352.9,29445.5,29052.0,15.71K,-0.24%
07/29/2023,29352.9,29312.2,29398.1,29256.2,10.85K,0.13%
07/28/2023,29314.2,29222.5,29534.2,29126.0,24.00K,0.31%
07/27/2023,29223.6,29352.0,29567.5,29097.8,22.48K,-0.44%
07/26/2023,29351.9,29230.4,29682.0,29111.1,33.97K,0.42%
07/25/2023,29228.9,29172.0,29367.1,29056.0,21.54K,0.18%
07/24/2023,29176.5,30083.8,30098.0,28883.3,39.63K,-3.02%
07/23/2023,30085.0,29797.9,30341.1,29734.0,18.31K,0.99%
07/22/2023,29788.7,29901.7,29988.0,29655.0,14.65K,-0.38%
07/21/2023,29901.7,29806.8,30060.0,29739.3,23.88K,0.34%
07/20/2023,29800.0,29909.2,30404.4,29626.0,37.54K,-0.37%
07/19/2023,29909.2,29857.6,30184.0,29792.0,25.66K,0.15%
07/18/2023,29865.0,30139.8,30239.8,29642.1,30.00K,-0.91%
07/17/2023,30138.0,30224.0,30334.0,29695.1,30.89K,-0.31%
07/16/2023,30231.3,30289.5,30432.0,30070.5,15.76K,-0.19%
07/15/2023,30289.5,30312.0,30390.9,30241.0,14.12K,-0.08%
07/14/2023,30313.0,31459.8,31599.1,29941.1,60.74K,-3.65%
07/13/2023,31460.6,30378.0,31745.8,30259.0,70.77K,3.53%
07/12/2023,30387.9,30629.8,30946.8,30226.0,38.11K,-0.76%
07/11/2023,30622.1,30411.6,30784.0,30325.8,28.48K,0.69%
07/10/2023,30411.6,30166.7,31014.8,29968.0,41.26K,0.82%
07/09/2023,30164.5,30290.0,30426.1,30070.0,15.48K,-0.40%
07/08/2023,30286.0,30341.5,30377.8,30052.0,13.09K,-0.19%
07/07/2023,30344.7,29880.8,30440.8,29754.8,34.14K,1.45%
07/06/2023,29910.9,30501.3,31456.6,29869.6,71.29K,-1.97%
07/05/2023,30512.7,30764.0,30874.2,30232.2,33.21K,-0.82%
07/04/2023,30766.5,31168.0,31325.8,30656.6,33.22K,-1.23%
07/03/2023,31148.9,30617.0,31377.2,30581.5,43.75K,1.74%
07/02/2023,30617.0,30586.0,30770.0,30225.4,23.29K,0.10%
07/01/2023,30585.9,30473.5,30649.8,30330.0,17.52K,0.37%
06/30/2023,30474.0,30446.0,31278.0,29720.0,89.42K,0.09%
06/29/2023,30446.0,30077.4,30823.3,30051.6,36.33K,1.22%
06/28/2023,30078.9,30692.4,30699.0,29926.0,40.46K,-1.99%
06/27/2023,30689.1,30268.0,30988.0,30231.3,42.70K,1.40%
06/26/2023,30265.0,30465.4,30642.2,29994.9,45.20K,-0.65%
06/25/2023,30462.7,30528.6,31038.3,30315.3,30.22K,-0.22%
06/24/2023,30530.0,30692.2,30790.0,30266.4,30.54K,-0.46%
06/23/2023,30672.3,29887.5,31396.0,29820.9,73.91K,2.62%
06/22/2023,29890.5,29993.9,30496.0,29598.0,59.08K,-0.36%
06/21/2023,29999.3,28305.0,30764.1,28268.1,108.91K,5.99%
06/20/2023,28304.0,26850.0,28391.8,26666.0,69.69K,5.42%
06/19/2023,26847.8,26325.5,27035.5,26300.7,35.85K,1.93%
06/18/2023,26340.0,26523.8,26680.8,26285.8,21.54K,-0.67%
06/17/2023,26517.0,26345.3,26788.0,26185.8,27.87K,0.65%
06/16/2023,26345.0,25598.5,26482.9,25290.0,51.59K,2.92%
06/15/2023,25598.5,25108.8,25735.1,24856.7,48.67K,1.86%
06/14/2023,25129.8,25938.1,26052.3,24846.4,45.08K,-3.09%
06/13/2023,25930.0,25909.2,26429.9,25727.8,41.06K,0.10%
06/12/2023,25905.2,25928.1,26080.0,25628.8,29.90K,-0.08%
06/11/2023,25925.5,25850.0,26184.4,25658.8,30.02K,0.33%
06/10/2023,25840.4,26481.7,26524.3,25469.4,64.94K,-2.41%
06/09/2023,26477.8,26498.6,26771.8,26320.8,27.95K,-0.08%
06/08/2023,26498.6,26339.3,26780.0,26228.4,31.09K,0.60%
06/07/2023,26339.3,27241.6,27329.4,26137.1,59.62K,-3.26%
06/06/2023,27227.7,25725.8,27321.2,25426.2,68.40K,5.76%
06/05/2023,25745.2,27100.0,27123.4,25440.9,65.78K,-5.07%
06/04/2023,27121.0,27062.2,27410.4,26954.7,19.26K,0.19%
06/03/2023,27069.2,27242.6,27316.2,26924.0,16.60K,-0.64%
06/02/2023,27242.6,26811.4,27297.5,26543.7,36.38K,1.58%
06/01/2023,26817.9,27210.4,27338.8,26662.8,39.22K,-1.46%
05/31/2023,27215.2,27690.3,27821.3,26862.2,46.58K,-1.74%
05/30/2023,27695.8,27732.6,28030.5,27583.2,32.69K,-0.15%
05/29/2023,27736.7,28086.4,28430.6,27546.9,42.44K,-1.18%
05/28/2023,28067.7,26851.9,28177.1,26784.6,43.91K,4.52%
05/27/2023,26854.3,26712.2,26879.7,26594.2,15.10K,0.54%
05/26/2023,26708.8,26479.4,26904.4,26327.3,35.06K,0.89%
05/25/2023,26473.8,26327.2,26586.4,25899.3,37.44K,0.55%
05/24/2023,26330.0,27218.3,27219.0,26088.5,54.39K,-3.27%
05/23/2023,27219.6,26850.1,27448.6,26801.8,38.75K,1.39%
05/22/2023,26845.1,26744.2,27048.5,26545.1,26.46K,0.36%
05/21/2023,26747.8,27109.2,27257.7,26676.0,21.36K,-1.35%
05/20/2023,27114.3,26871.0,27144.7,26829.2,14.41K,0.87%
05/19/2023,26880.3,26821.3,27153.8,26726.0,28.76K,0.20%
05/18/2023,26827.3,27414.5,27465.5,26454.6,49.20K,-2.10%
05/17/2023,27402.2,27033.8,27462.6,26596.3,42.96K,1.36%
05/16/2023,27033.8,27161.3,27293.8,26877.1,33.29K,-0.55%
05/15/2023,27183.0,26920.0,27645.2,26748.7,40.42K,0.99%
05/14/2023,26917.6,26771.1,27174.4,26602.3,21.60K,0.53%
05/13/2023,26775.3,26797.5,27008.0,26692.0,22.82K,-0.08%
05/12/2023,26795.9,26971.6,27040.2,25851.2,67.21K,-0.68%
05/11/2023,26979.5,27600.3,27615.2,26764.6,47.63K,-2.24%
05/10/2023,27598.8,27631.7,28310.3,26878.3,71.15K,-0.12%
05/09/2023,27630.7,27660.9,27812.9,27362.3,40.12K,-0.13%
05/08/2023,27665.5,28391.1,28620.0,27275.0,68.28K,-2.66%
05/07/2023,28420.6,28858.2,29112.4,28414.3,29.99K,-1.48%
05/06/2023,28848.2,29498.6,29810.8,28413.3,49.25K,-2.23%
05/05/2023,29505.9,28840.6,29651.8,28820.0,58.41K,2.32%
05/04/2023,28838.2,29029.6,29351.6,28685.5,42.59K,-0.63%
05/03/2023,29021.3,28680.7,29241.0,28164.7,64.61K,1.24%
05/02/2023,28666.4,28053.8,28873.5,27911.7,50.83K,2.11%
05/01/2023,28075.0,29250.3,29327.7,27688.3,64.61K,-4.01%
04/30/2023,29247.3,29230.4,29940.1,29091.0,39.49K,0.06%
04/29/2023,29230.5,29315.6,29420.0,29054.4,20.47K,-0.28%
04/28/2023,29311.7,29485.6,29584.5,28919.4,54.30K,-0.55%
04/27/2023,29472.8,28407.7,29854.8,28390.6,95.44K,3.70%
04/26/2023,28420.3,28302.8,29996.2,27302.3,129.23K,0.43%
04/25/2023,28297.8,27510.9,28373.7,27200.0,52.32K,2.87%
04/24/2023,27508.7,27583.9,27977.2,27058.8,53.11K,-0.30%
04/23/2023,27590.6,27814.6,27814.6,27387.2,34.82K,-0.80%
04/22/2023,27812.9,27263.0,27870.0,27171.2,36.05K,2.02%
04/21/2023,27262.8,28240.4,28354.1,27171.1,77.68K,-3.46%
04/20/2023,28240.4,28796.0,29078.9,28036.5,76.90K,-1.97%
04/19/2023,28809.1,30371.7,30404.7,28632.5,86.56K,-5.17%
04/18/2023,30380.0,29430.0,30469.0,29149.7,62.00K,3.23%
04/17/2023,29430.3,30305.3,30309.7,29271.0,56.44K,-2.89%
04/16/2023,30307.4,30290.7,30542.3,30130.0,26.43K,0.04%
04/15/2023,30295.1,30465.9,30579.9,30202.0,25.43K,-0.57%
04/14/2023,30467.8,30375.0,30957.7,30021.7,75.99K,0.29%
04/13/2023,30380.8,29888.1,30514.5,29859.8,51.94K,1.67%
04/12/2023,29880.4,30208.7,30473.6,29675.3,62.04K,-1.07%
04/11/2023,30203.8,29659.3,30469.6,29594.4,67.99K,1.91%
04/10/2023,29637.5,28333.9,29748.6,28182.3,67.75K,4.64%
04/09/2023,28323.8,27938.4,28520.5,27805.1,32.53K,1.38%
04/08/2023,27938.4,27906.3,28150.0,27859.1,19.48K,0.11%
04/07/2023,27906.3,28033.8,28098.9,27771.8,24.76K,-0.45%
04/06/2023,28032.7,28170.0,28170.0,27730.0,40.12K,-0.49%
04/05/2023,28172.0,28167.9,28734.8,27822.0,60.74K,0.04%
04/04/2023,28161.7,27805.6,28430.3,27665.9,49.72K,1.30%
04/03/2023,27800.0,28171.6,28454.4,27259.6,79.17K,-1.41%
04/02/2023,28196.3,28453.4,28523.5,27866.0,37.34K,-0.90%
04/01/2023,28452.7,28476.8,28794.1,28282.2,30.24K,-0.07%
03/31/2023,28473.1,28026.0,28647.9,27586.7,78.20K,1.59%
03/30/2023,28028.5,28350.0,29158.7,27713.0,98.86K,-1.13%
03/29/2023,28348.6,27284.8,28628.0,27248.1,89.49K,3.99%
03/28/2023,27261.1,27124.9,27458.7,26661.1,78.62K,0.49%
03/27/2023,27126.9,27958.0,28019.3,26602.1,88.04K,-3.01%
03/26/2023,27970.2,27461.6,28148.6,27426.1,49.68K,1.82%
03/25/2023,27471.0,27458.2,27756.8,27167.9,50.85K,0.06%
03/24/2023,27454.2,28305.4,28362.7,27019.1,86.26K,-2.97%
03/23/2023,28295.4,27244.5,28729.5,27136.5,128.65K,3.83%
03/22/2023,27251.7,28105.9,28753.6,26660.3,224.12K,-3.05%
03/21/2023,28110.2,27722.7,28435.4,27347.0,420.94K,1.43%
03/20/2023,27714.9,27986.0,28453.6,27152.9,477.43K,-0.86%
03/19/2023,27955.5,26921.4,28344.4,26842.0,372.05K,3.88%
03/18/2023,26911.1,27410.8,27654.0,26689.3,371.30K,-1.74%
03/17/2023,27388.8,24991.3,27741.3,24897.3,624.42K,9.55%
03/16/2023,25001.5,24280.5,25135.5,24142.9,439.41K,2.98%
03/15/2023,24277.9,24687.1,25101.7,23931.3,581.55K,-1.68%
03/14/2023,24693.6,24139.7,26359.3,23988.7,699.35K,2.40%
03/13/2023,24115.8,22100.4,24399.5,21855.8,687.88K,9.69%
03/12/2023,21984.6,20450.1,22018.8,20287.1,430.94K,7.47%
03/11/2023,20456.8,20150.6,20656.3,19789.5,427.83K,1.51%
03/10/2023,20152.4,20361.8,20361.8,19592.2,618.51K,-1.03%
03/09/2023,20361.8,21700.0,21826.9,20079.3,443.66K,-6.22%
03/08/2023,21711.2,22194.1,22274.2,21661.4,301.42K,-2.19%
03/07/2023,22197.7,22416.8,22534.3,21967.3,292.53K,-0.95%
03/06/2023,22410.3,22428.1,22595.7,22320.1,203.75K,-0.08%
03/05/2023,22428.3,22341.4,22636.5,22212.4,154.85K,0.36%
03/04/2023,22347.1,22339.1,22403.7,22167.1,121.26K,-0.03%
03/03/2023,22354.6,23470.6,23473.3,22051.8,319.95K,-4.73%
03/02/2023,23465.5,23629.3,23780.2,23208.6,239.33K,-0.75%
03/01/2023,23642.4,23139.7,23914.2,23024.6,315.25K,2.21%
02/28/2023,23130.5,23476.3,23594.9,23033.5,264.15K,-1.55%
02/27/2023,23494.1,23564.0,23875.8,23168.2,283.72K,-0.27%
02/26/2023,23558.7,23163.4,23671.6,23065.9,202.29K,1.70%
02/25/2023,23166.0,23184.1,23215.1,22774.8,191.30K,-0.11%
02/24/2023,23191.4,23961.3,24123.0,22973.7,343.60K,-3.11%
02/23/2023,23936.1,24187.8,24590.0,23638.5,398.39K,-1.04%
02/22/2023,24186.8,24443.6,24474.5,23593.1,379.52K,-1.08%
02/21/2023,24450.6,24845.7,25240.3,24160.5,375.92K,-1.57%
02/20/2023,24839.5,24269.0,25084.5,23868.8,347.02K,2.21%
02/19/2023,24303.2,24623.5,25175.1,24273.9,300.20K,-1.33%
02/18/2023,24631.2,24565.9,24838.0,24457.2,216.95K,0.23%
02/17/2023,24573.6,23527.6,24983.5,23372.0,496.88K,4.40%
02/16/2023,23538.5,24348.6,25233.9,23524.0,449.85K,-3.24%
02/15/2023,24327.8,22193.2,24330.4,22050.2,375.74K,9.59%
02/14/2023,22198.0,21776.3,22309.4,21554.6,362.07K,1.96%
02/13/2023,21771.9,21776.3,21887.4,21418.6,295.71K,-0.05%
02/12/2023,21782.4,21863.3,22080.7,21653.0,204.43K,-0.35%
02/11/2023,21859.7,21627.0,21902.9,21605.1,177.02K,1.08%
02/10/2023,21626.9,21798.2,21933.6,21492.1,338.59K,-0.76%
02/09/2023,21792.3,22972.9,23003.5,21745.1,402.86K,-5.10%
02/08/2023,22964.5,23254.5,23425.8,22691.7,280.07K,-1.23%
02/07/2023,23251.7,22748.1,23338.9,22748.1,307.98K,2.15%
02/06/2023,22761.8,22926.4,23130.5,22630.5,265.35K,-0.76%
02/05/2023,22936.0,23326.8,23423.3,22766.5,209.25K,-1.66%
02/04/2023,23323.7,23425.1,23571.5,23269.8,166.12K,-0.46%
02/03/2023,23431.1,23514.7,23693.9,23233.5,333.22K,0.02%
02/02/2023,23425.3,23736.9,24204.2,23398.8,363.68K,-1.27%
02/01/2023,23725.9,23129.6,23783.7,22809.9,310.77K,2.60%
01/31/2023,23124.4,22827.1,23261.8,22724.6,264.67K,1.29%
01/30/2023,22830.9,23745.3,23793.8,22554.8,302.38K,-3.88%
01/29/2023,23753.1,23028.0,23953.3,22972.9,295.68K,3.17%
01/28/2023,23022.9,23073.2,23182.3,22889.7,148.10K,-0.22%
01/27/2023,23073.9,23027.6,23481.4,22597.4,280.93K,0.25%
01/26/2023,23015.8,23081.5,23259.0,22866.5,289.40K,-0.17%
01/25/2023,23055.1,22612.9,23776.7,22366.3,346.00K,1.87%
01/24/2023,22632.3,22910.0,23155.6,22517.0,293.16K,-1.24%
01/23/2023,22916.0,22699.7,23163.5,22519.8,293.62K,0.92%
01/22/2023,22707.5,22767.2,23068.8,22313.7,253.58K,-0.30%
01/21/2023,22775.9,22683.9,23305.1,22460.8,346.44K,0.44%
01/20/2023,22675.5,21079.5,22720.2,20878.5,338.06K,7.60%
01/19/2023,21073.9,20671.0,21167.4,20670.6,251.39K,1.95%
01/18/2023,20670.0,21149.3,21584.5,20452.6,350.90K,-2.21%
01/17/2023,21136.8,21188.1,21499.7,20923.4,275.34K,-0.22%
01/16/2023,21183.6,20865.7,21419.4,20695.8,293.07K,1.46%
01/15/2023,20879.1,20952.9,21031.7,20583.4,178.56K,-0.37%
01/14/2023,20956.6,19922.6,21177.0,19898.1,393.92K,5.17%
01/13/2023,19926.9,18851.6,19981.8,18723.5,368.60K,5.71%
01/12/2023,18851.1,17953.3,19053.2,17915.1,454.76K,5.07%
01/11/2023,17942.1,17440.2,17990.6,17324.1,262.11K,2.89%
01/10/2023,17438.7,17181.4,17490.9,17152.2,221.44K,1.51%
01/09/2023,17180.1,17140.0,17390.8,17106.8,266.40K,0.36%
01/08/2023,17119.1,16947.6,17119.1,16913.8,134.86K,1.04%
01/07/2023,16943.7,16953.7,16979.9,16909.9,104.52K,-0.04%
01/06/2023,16951.0,16831.3,17012.4,16708.4,207.41K,0.72%
01/05/2023,16830.2,16850.5,16878.6,16772.9,163.48K,-0.13%
01/04/2023,16852.8,16675.8,16976.4,16657.0,220.35K,1.07%
01/03/2023,16674.6,16664.7,16773.7,16607.6,159.55K,0.01%
01/02/2023,16673.5,16618.0,16767.6,16551.0,121.89K,0.33%
01/01/2023,16619.1,16539.3,16622.8,16500.5,96.94K,0.49%
12/31/2022,16538.6,16614.7,16636.7,16488.0,114.47K,-0.42%
12/30/2022,16608.1,16636.4,16645.2,16360.9,164.94K,-0.17%
12/29/2022,16637.0,16546.8,16660.1,16497.8,160.99K,0.54%
12/28/2022,16547.1,16705.8,16781.8,16474.5,193.03K,-0.96%
12/27/2022,16706.7,16949.7,16964.0,16610.6,173.77K,-1.25%
12/26/2022,16918.2,16833.4,16936.0,16799.5,124.55K,0.51%
12/25/2022,16831.8,16836.4,16853.2,16732.8,125.45K,-0.02%
12/24/2022,16835.3,16778.5,16856.1,16777.9,100.22K,0.34%
12/23/2022,16779.0,16823.1,16911.0,16768.7,161.63K,-0.25%
12/22/2022,16821.2,16818.4,16862.0,16566.0,176.24K,-0.07%
12/21/2022,16833.0,16896.3,16918.6,16734.8,156.83K,-0.41%
12/20/2022,16902.7,16435.8,17031.1,16400.4,248.79K,2.81%
12/19/2022,16441.2,16747.9,16808.8,16333.0,179.06K,-1.79%
12/18/2022,16740.6,16780.0,16825.2,16666.1,112.62K,-0.21%
12/17/2022,16776.2,16609.8,16794.1,16585.7,144.83K,0.90%
12/16/2022,16627.3,17355.9,17518.2,16541.9,253.41K,-4.20%
12/15/2022,17355.8,17802.5,17845.0,17296.5,223.71K,-2.47%
12/14/2022,17795.5,17764.8,18350.2,17678.8,266.64K,0.09%
12/13/2022,17779.0,17208.7,17953.0,17092.8,284.45K,3.30%
12/12/2022,17210.7,17080.3,17231.8,16877.9,226.28K,0.69%
12/11/2022,17093.1,17128.9,17263.4,17080.4,155.19K,-0.20%
12/10/2022,17127.1,17128.4,17220.8,17105.7,140.58K,0.01%
12/09/2022,17125.5,17223.1,17288.6,17081.8,238.45K,-0.58%
12/08/2022,17225.4,16838.9,17294.2,16765.7,236.37K,2.32%
12/07/2022,16834.9,17092.3,17127.4,16715.1,220.67K,-1.49%
12/06/2022,17089.8,16970.5,17100.9,16914.7,218.74K,0.73%
12/05/2022,16966.2,17102.4,17394.2,16886.9,233.65K,-0.82%
12/04/2022,17106.1,16881.4,17202.7,16881.4,178.62K,1.31%
12/03/2022,16884.4,17094.2,17132.4,16861.7,154.52K,-1.22%
12/02/2022,17093.6,16974.0,17095.5,16795.2,202.40K,0.71%
12/01/2022,16972.4,17162.8,17245.4,16868.0,232.79K,-1.11%
11/30/2022,17163.3,16447.7,17214.7,16433.6,303.00K,4.39%
11/29/2022,16441.0,16213.2,16532.3,16100.4,248.06K,1.41%
11/28/2022,16212.4,16427.7,16481.7,16014.1,252.78K,-1.30%
11/27/2022,16426.5,16453.5,16596.0,16415.4,161.95K,-0.18%
11/26/2022,16456.9,16523.1,16686.4,16386.9,181.86K,-0.34%
11/25/2022,16513.3,16601.5,16612.9,16361.9,182.12K,-0.53%
11/24/2022,16601.6,16606.0,16786.2,16472.8,206.58K,-0.16%
11/23/2022,16627.8,16216.4,16680.8,16165.7,265.04K,2.51%
11/22/2022,16220.7,15788.4,16277.1,15622.6,239.50K,2.80%
11/21/2022,15779.0,16280.9,16291.4,15504.7,324.07K,-3.14%
11/20/2022,16289.9,16691.6,16750.9,16211.8,154.98K,-2.46%
11/19/2022,16700.4,16649.5,16816.4,16610.9,104.90K,0.36%
11/18/2022,16640.3,16841.5,16847.7,16555.3,213.70K,-0.45%
11/17/2022,16715.6,16691.1,16741.6,16425.2,232.13K,1.05%
11/16/2022,16542.3,16898.0,16996.9,16411.6,255.50K,-2.11%
11/15/2022,16898.2,16618.4,17118.8,16545.5,282.48K,1.69%
11/14/2022,16616.9,16324.8,17162.6,15838.5,380.16K,1.77%
11/13/2022,16327.3,16808.6,16950.0,16276.3,185.00K,-2.81%
11/12/2022,16798.6,17063.8,17107.0,16638.8,167.84K,-1.51%
11/11/2022,17055.9,17589.6,17687.9,16437.3,393.55K,-3.07%
11/10/2022,17596.9,15915.9,18144.2,15803.6,608.53K,10.73%
11/09/2022,15892.2,18537.2,18583.7,15606.1,731.87K,-14.23%
11/08/2022,18528.3,20585.0,20667.3,17219.1,760.57K,-10.01%
11/07/2022,20588.8,20904.9,21054.6,20410.9,387.12K,-1.56%
11/06/2022,20916.1,21305.4,21360.4,20901.3,229.95K,-1.79%
11/05/2022,21298.3,21153.4,21464.6,21084.0,245.64K,0.72%
11/04/2022,21145.5,20209.0,21282.4,20184.7,453.67K,4.65%
11/03/2022,20206.3,20147.1,20384.7,20067.4,319.15K,0.26%
11/02/2022,20154.5,20483.0,20776.8,20066.0,373.74K,-1.61%
11/01/2022,20483.7,20492.8,20677.2,20348.7,279.90K,-0.06%
10/31/2022,20496.3,20628.2,20822.2,20260.6,303.54K,-0.63%
10/30/2022,20625.8,20811.0,20921.8,20522.0,192.81K,-0.88%
10/29/2022,20808.2,20589.3,21035.3,20561.4,254.88K,1.04%
10/28/2022,20593.5,20289.9,20743.5,20058.3,287.04K,1.48%
10/27/2022,20292.7,20762.8,20866.9,20232.6,328.63K,-2.29%
