Date,Price,Open,High,Low,Vol.,Change %
06/06/2024,3812.93,3866.41,3878.44,3765.31,237.53K,-1.35%
06/05/2024,3865.15,3811.99,3885.19,3778.06,273.70K,1.44%
06/04/2024,3810.24,3765.86,3831.38,3743.13,232.06K,1.15%
06/03/2024,3767.07,3780.92,3849.56,3759.01,248.90K,-0.40%
06/02/2024,3782.10,3816.67,3838.40,3753.56,210.25K,-0.89%
06/01/2024,3815.93,3765.83,3832.37,3753.29,132.67K,1.42%
05/31/2024,3762.59,3748.31,3845.00,3724.51,273.40K,0.39%
05/30/2024,3747.91,3767.15,3824.91,3703.70,277.03K,-0.58%
05/29/2024,3769.65,3847.76,3886.39,3745.70,334.76K,-1.97%
05/28/2024,3845.56,3894.21,3929.20,3775.00,416.24K,-1.25%
05/27/2024,3894.21,3826.84,3975.99,3824.23,363.80K,1.79%
05/26/2024,3825.90,3749.15,3881.59,3733.80,291.93K,2.04%
05/25/2024,3749.26,3728.90,3776.60,3709.61,158.71K,0.56%
05/24/2024,3728.27,3780.71,3829.20,3635.24,479.42K,-1.51%
05/23/2024,3785.60,3744.17,3941.40,3645.94,1.13M,1.24%
05/22/2024,3739.09,3789.99,3810.52,3654.56,575.16K,-1.36%
05/21/2024,3790.49,3671.75,3832.99,3630.79,952.23K,3.53%
05/20/2024,3661.15,3071.09,3679.31,3048.29,847.07K,19.18%
05/19/2024,3072.06,3125.06,3135.98,3058.30,165.67K,-1.63%
05/18/2024,3122.86,3087.66,3145.53,3084.69,200.01K,1.00%
05/17/2024,3092.01,2944.68,3116.53,2933.34,357.72K,4.99%
05/16/2024,2944.95,3032.56,3040.59,2924.15,294.01K,-2.96%
05/15/2024,3034.71,2883.59,3041.10,2864.41,350.18K,5.30%
05/14/2024,2881.94,2950.60,2958.88,2866.01,269.68K,-2.34%
05/13/2024,2951.04,2931.39,2993.14,2864.98,368.66K,0.74%
05/12/2024,2929.29,2911.66,2953.85,2903.15,107.67K,0.58%
05/11/2024,2912.45,2909.81,2943.25,2889.45,138.19K,0.09%
05/10/2024,2909.81,3037.21,3052.88,2882.69,327.84K,-4.16%
05/09/2024,3036.24,2975.73,3057.01,2953.13,238.56K,2.07%
05/08/2024,2974.81,3004.35,3036.70,2941.75,266.94K,-1.05%
05/07/2024,3006.38,3063.26,3128.24,3004.00,298.80K,-1.81%
05/06/2024,3061.76,3136.64,3219.97,3048.60,355.13K,-2.38%
05/05/2024,3136.30,3117.12,3170.61,3074.45,218.78K,0.61%
05/04/2024,3117.21,3102.98,3166.10,3095.38,196.27K,0.49%
05/03/2024,3102.14,2986.59,3125.61,2958.96,355.93K,3.85%
05/02/2024,2987.02,2974.37,3014.49,2896.96,365.92K,0.47%
05/01/2024,2973.10,3015.52,3023.04,2818.96,624.90K,-1.37%
04/30/2024,3014.35,3216.80,3250.41,2927.97,561.72K,-6.28%
04/29/2024,3216.25,3263.61,3286.73,3119.53,421.86K,-1.39%
04/28/2024,3261.64,3258.60,3347.40,3250.61,304.75K,0.19%
04/27/2024,3255.55,3131.39,3282.99,3073.92,323.81K,3.98%
04/26/2024,3130.86,3157.93,3165.84,3104.75,252.54K,-0.79%
04/25/2024,3155.80,3140.40,3189.02,3078.60,352.28K,0.47%
04/24/2024,3141.01,3218.80,3292.33,3112.07,393.27K,-2.46%
04/23/2024,3220.10,3198.09,3262.50,3153.79,253.99K,0.62%
04/22/2024,3200.20,3146.95,3233.81,3130.19,290.88K,1.66%
04/21/2024,3147.81,3156.13,3195.40,3116.79,219.97K,-0.28%
04/20/2024,3156.64,3056.30,3168.88,3020.78,242.56K,3.28%
04/19/2024,3056.46,3062.19,3122.38,2872.01,607.89K,-0.26%
04/18/2024,3064.43,2985.71,3089.60,2955.25,389.02K,2.63%
04/17/2024,2985.80,3084.00,3123.75,2917.57,491.77K,-3.17%
04/16/2024,3083.39,3098.14,3124.97,2998.02,526.13K,-0.56%
04/15/2024,3100.80,3144.77,3272.89,3030.63,605.44K,-1.64%
04/14/2024,3152.35,3005.75,3168.41,2914.00,739.18K,4.94%
04/13/2024,3004.06,3237.14,3296.56,2862.97,993.70K,-7.28%
04/12/2024,3240.01,3501.41,3551.21,3151.00,697.17K,-7.49%
04/11/2024,3502.52,3543.27,3615.15,3479.21,338.15K,-1.20%
04/10/2024,3545.11,3502.53,3560.00,3419.11,389.46K,1.09%
04/09/2024,3507.03,3695.39,3723.80,3459.95,457.55K,-5.09%
04/08/2024,3694.93,3457.27,3727.81,3409.59,496.78K,6.97%
04/07/2024,3454.19,3351.76,3459.46,3344.90,210.54K,3.05%
04/06/2024,3352.00,3318.61,3394.80,3307.21,183.16K,1.03%
04/05/2024,3317.86,3325.95,3344.20,3212.88,344.56K,-0.29%
04/04/2024,3327.40,3310.84,3435.39,3254.39,356.33K,0.51%
04/03/2024,3310.63,3278.01,3366.80,3203.14,410.54K,1.00%
04/02/2024,3278.00,3504.41,3505.40,3216.53,623.21K,-6.42%
04/01/2024,3502.80,3643.43,3645.00,3421.99,409.07K,-3.96%
03/31/2024,3647.07,3505.38,3652.88,3505.09,243.27K,4.00%
03/30/2024,3506.80,3511.54,3564.01,3487.64,215.98K,-0.08%
03/29/2024,3509.73,3560.61,3583.15,3475.00,323.11K,-1.40%
03/28/2024,3559.40,3500.51,3609.71,3470.60,404.65K,1.69%
03/27/2024,3500.41,3587.95,3661.83,3462.43,443.21K,-2.43%
03/26/2024,3587.49,3592.52,3677.31,3544.39,499.00K,-0.09%
03/25/2024,3590.81,3456.73,3651.20,3421.07,548.58K,3.92%
03/24/2024,3455.34,3328.55,3469.60,3300.71,260.94K,3.67%
03/23/2024,3332.90,3333.48,3430.00,3275.81,323.87K,-0.04%
03/22/2024,3334.13,3497.49,3541.59,3254.49,558.72K,-4.54%
03/21/2024,3492.84,3517.79,3582.90,3413.53,602.75K,-0.62%
03/20/2024,3514.66,3156.74,3531.19,3063.51,1.21M,11.05%
03/19/2024,3165.05,3518.66,3546.25,3151.22,1.05M,-10.09%
03/18/2024,3520.33,3640.38,3641.65,3454.80,570.90K,-3.41%
03/17/2024,3644.70,3533.44,3678.10,3421.54,517.79K,3.43%
03/16/2024,3523.70,3742.55,3778.62,3476.98,548.29K,-5.81%
03/15/2024,3741.19,3885.84,3931.39,3591.16,947.59K,-3.62%
03/14/2024,3881.70,4005.79,4009.95,3729.43,648.24K,-3.06%
03/13/2024,4004.35,3982.49,4078.63,3936.02,482.29K,0.61%
03/12/2024,3979.94,4065.39,4091.67,3844.53,632.80K,-2.10%
03/11/2024,4065.25,3878.39,4082.00,3755.60,721.50K,4.82%
03/10/2024,3878.46,3908.91,3962.01,3793.70,356.81K,-0.68%
03/09/2024,3905.21,3883.87,3941.53,3872.94,254.82K,0.56%
03/08/2024,3883.29,3868.88,3991.96,3825.15,646.43K,0.35%
03/07/2024,3869.87,3820.12,3933.05,3736.25,541.01K,1.45%
03/06/2024,3814.40,3557.20,3899.99,3503.46,969.69K,7.27%
03/05/2024,3555.91,3626.55,3820.49,3235.32,1.39M,-1.95%
03/04/2024,3626.60,3487.97,3638.59,3445.56,715.33K,3.95%
03/03/2024,3488.68,3420.54,3491.57,3364.37,341.60K,1.99%
03/02/2024,3420.67,3433.89,3460.03,3395.03,284.06K,-0.37%
03/01/2024,3433.54,3342.62,3449.64,3339.80,412.77K,2.82%
02/29/2024,3339.21,3383.20,3520.87,3300.32,759.82K,-1.30%
02/28/2024,3383.06,3242.54,3482.96,3183.07,947.43K,4.34%
02/27/2024,3242.22,3177.19,3285.72,3166.00,625.92K,2.08%
02/26/2024,3176.05,3114.35,3194.20,3038.08,546.75K,2.04%
02/25/2024,3112.60,2992.66,3117.97,2984.24,412.28K,4.02%
02/24/2024,2992.27,2923.79,3006.00,2907.22,243.86K,2.40%
02/23/2024,2922.24,2971.99,2992.83,2906.41,428.92K,-1.69%
02/22/2024,2972.55,2968.58,3031.85,2907.22,563.65K,0.04%
02/21/2024,2971.31,3015.73,3016.96,2871.94,595.82K,-1.47%
02/20/2024,3015.58,2944.98,3030.91,2880.02,634.88K,2.40%
02/19/2024,2944.99,2882.01,2983.95,2859.99,446.28K,2.25%
02/18/2024,2880.29,2786.42,2892.81,2765.95,367.94K,3.39%
02/17/2024,2785.92,2802.41,2804.20,2721.19,243.30K,-0.57%
02/16/2024,2801.80,2823.25,2857.01,2759.59,378.10K,-0.74%
02/15/2024,2822.59,2774.51,2864.68,2760.99,481.80K,1.71%
02/14/2024,2775.12,2640.00,2785.50,2619.76,461.61K,5.12%
02/13/2024,2640.02,2661.81,2686.12,2597.06,502.63K,-0.67%
02/12/2024,2657.80,2507.30,2663.57,2473.52,449.27K,6.03%
02/11/2024,2506.63,2500.35,2537.77,2493.76,219.97K,0.26%
02/10/2024,2500.23,2488.13,2515.90,2472.91,185.11K,0.57%
02/09/2024,2486.15,2420.81,2522.91,2419.16,492.37K,2.75%
02/08/2024,2419.56,2425.67,2461.00,2411.97,338.17K,-0.21%
02/07/2024,2424.66,2372.66,2443.71,2354.44,342.80K,2.19%
02/06/2024,2372.64,2301.84,2390.54,2299.24,368.91K,3.08%
02/05/2024,2301.84,2289.27,2336.63,2271.32,236.63K,0.53%
02/04/2024,2289.78,2296.08,2310.39,2271.99,171.21K,-0.29%
02/03/2024,2296.50,2309.33,2329.51,2293.07,133.28K,-0.55%
02/02/2024,2309.31,2304.56,2324.58,2282.89,238.25K,0.22%
02/01/2024,2304.28,2283.95,2311.36,2240.60,310.98K,0.93%
01/31/2024,2283.14,2342.82,2350.77,2266.83,397.13K,-2.56%
01/30/2024,2343.10,2317.60,2389.17,2298.86,372.97K,1.09%
01/29/2024,2317.81,2255.22,2320.96,2237.67,305.41K,2.70%
01/28/2024,2256.91,2267.30,2306.41,2240.09,209.33K,-0.49%
01/27/2024,2267.92,2267.82,2282.15,2252.32,145.14K,0.02%
01/26/2024,2267.57,2218.05,2280.80,2195.85,363.55K,2.25%
01/25/2024,2217.66,2234.10,2242.87,2173.83,330.45K,-0.76%
01/24/2024,2234.61,2240.68,2264.59,2198.93,359.97K,-0.40%
01/23/2024,2243.64,2314.11,2351.10,2169.59,700.02K,-3.02%
01/22/2024,2313.60,2458.11,2465.94,2304.00,526.35K,-5.84%
01/21/2024,2457.06,2472.01,2481.59,2453.45,122.59K,-0.60%
01/20/2024,2472.01,2491.63,2491.63,2455.00,136.60K,-0.79%
01/19/2024,2491.76,2469.22,2504.07,2418.48,424.19K,0.89%
01/18/2024,2469.74,2530.62,2548.80,2430.94,452.12K,-2.43%
01/17/2024,2531.28,2588.49,2592.88,2510.00,366.32K,-2.22%
01/16/2024,2588.69,2512.00,2613.70,2501.02,381.04K,3.06%
01/15/2024,2511.91,2474.53,2553.25,2472.72,315.38K,1.53%
01/14/2024,2473.98,2577.44,2578.32,2470.21,306.01K,-4.05%
01/13/2024,2578.39,2522.83,2589.99,2498.42,422.13K,2.15%
01/12/2024,2524.03,2620.13,2712.82,2463.16,887.37K,-3.59%
01/11/2024,2618.02,2585.32,2688.39,2567.57,838.73K,1.40%
01/10/2024,2581.78,2344.82,2629.63,2342.28,1.04M,10.13%
01/09/2024,2344.32,2331.54,2369.60,2228.58,551.45K,0.57%
01/08/2024,2330.98,2221.00,2357.13,2167.39,539.39K,4.93%
01/07/2024,2221.38,2240.69,2254.67,2209.42,207.12K,-0.85%
01/06/2024,2240.46,2268.80,2269.64,2217.00,194.11K,-1.22%
01/05/2024,2268.11,2267.99,2275.22,2207.36,405.68K,0.04%
01/04/2024,2267.23,2208.40,2293.20,2202.96,448.73K,2.62%
01/03/2024,2209.41,2355.70,2383.86,2122.71,798.71K,-6.19%
01/02/2024,2355.24,2348.09,2430.51,2347.59,458.04K,0.14%
01/01/2024,2352.04,2281.79,2352.04,2266.71,216.70K,3.08%
12/31/2023,2281.87,2291.03,2320.88,2264.79,222.18K,-0.43%
12/30/2023,2291.68,2297.84,2322.74,2269.24,210.55K,-0.33%
12/29/2023,2299.19,2344.21,2385.23,2265.65,450.20K,-1.93%
12/28/2023,2344.38,2379.33,2443.56,2338.40,580.50K,-1.44%
12/27/2023,2378.63,2232.09,2391.49,2213.73,541.53K,6.63%
12/26/2023,2230.72,2271.34,2274.71,2184.74,410.36K,-1.79%
12/25/2023,2271.36,2262.98,2303.26,2253.22,286.29K,0.35%
12/24/2023,2263.54,2309.95,2325.17,2247.69,307.97K,-1.95%
12/23/2023,2308.58,2325.79,2330.00,2267.33,255.62K,-0.67%
12/22/2023,2324.16,2240.01,2341.50,2232.81,591.31K,3.78%
12/21/2023,2239.61,2201.71,2277.70,2183.30,453.16K,1.70%
12/20/2023,2202.17,2178.15,2263.12,2161.70,416.84K,1.14%
12/19/2023,2177.40,2218.95,2254.71,2137.85,383.69K,-1.87%
12/18/2023,2218.81,2197.75,2223.29,2123.09,365.00K,0.99%
12/17/2023,2197.01,2228.84,2247.82,2196.01,224.96K,-1.44%
12/16/2023,2229.03,2222.18,2262.66,2212.78,199.29K,0.39%
12/15/2023,2220.40,2315.20,2317.35,2213.17,333.57K,-4.10%
12/14/2023,2315.31,2261.96,2331.61,2237.04,409.52K,2.44%
12/13/2023,2260.15,2204.09,2283.90,2148.74,418.94K,2.57%
12/12/2023,2203.47,2224.46,2243.31,2168.17,361.62K,-0.98%
12/11/2023,2225.31,2351.73,2354.99,2164.26,640.37K,-5.40%
12/10/2023,2352.22,2340.83,2376.56,2324.13,200.04K,0.50%
12/09/2023,2340.51,2359.07,2401.31,2332.35,287.81K,-0.76%
12/08/2023,2358.41,2357.49,2389.45,2340.81,378.59K,0.11%
12/07/2023,2355.74,2232.92,2381.72,2224.38,485.19K,5.48%
12/06/2023,2233.40,2294.20,2310.19,2223.19,408.46K,-2.61%
12/05/2023,2293.32,2243.37,2302.46,2191.02,529.83K,2.22%
12/04/2023,2243.62,2193.58,2272.47,2191.42,565.29K,2.32%
12/03/2023,2192.83,2165.90,2215.63,2150.64,257.85K,1.29%
12/02/2023,2164.81,2087.78,2179.73,2086.25,320.98K,3.72%
12/01/2023,2087.23,2053.20,2109.42,2045.40,372.88K,1.74%
11/30/2023,2051.57,2028.29,2054.33,2021.44,243.66K,1.11%
11/29/2023,2028.98,2048.12,2071.50,2020.28,254.93K,-0.96%
11/28/2023,2048.66,2027.70,2074.99,1996.11,283.69K,1.05%
11/27/2023,2027.43,2061.92,2071.16,1987.41,326.11K,-1.69%
11/26/2023,2062.33,2082.42,2093.99,2038.21,241.26K,-1.00%
11/25/2023,2083.09,2080.98,2090.27,2065.52,138.85K,0.11%
11/24/2023,2080.83,2062.20,2130.03,2059.38,426.94K,0.91%
11/23/2023,2062.10,2063.49,2088.45,2040.87,251.11K,-0.06%
11/22/2023,2063.28,1930.55,2090.09,1930.55,466.37K,6.65%
11/21/2023,1934.61,2021.06,2034.51,1932.21,489.92K,-4.30%
11/20/2023,2021.48,2012.79,2064.00,1994.88,421.81K,0.52%
11/19/2023,2010.99,1962.21,2014.92,1943.59,251.19K,2.51%
11/18/2023,1961.68,1960.82,1971.03,1920.10,279.32K,0.05%
11/17/2023,1960.78,1961.41,1990.23,1908.28,401.14K,-0.05%
11/16/2023,1961.77,2058.50,2089.40,1940.32,545.34K,-4.72%
11/15/2023,2058.96,1980.00,2060.93,1967.94,421.86K,4.02%
11/14/2023,1979.40,2055.67,2064.53,1943.24,481.92K,-3.64%
11/13/2023,2054.15,2045.17,2114.90,2030.77,529.07K,0.46%
11/12/2023,2044.68,2052.38,2065.61,2021.06,281.91K,-0.43%
11/11/2023,2053.45,2077.73,2089.29,2033.65,370.97K,-1.17%
11/10/2023,2077.82,2120.98,2135.99,2068.89,556.90K,-1.99%
11/09/2023,2120.11,1888.42,2131.35,1882.91,1.10M,12.21%
11/08/2023,1889.35,1885.28,1903.63,1873.38,247.64K,0.18%
11/07/2023,1885.92,1901.47,1906.46,1852.01,332.51K,-0.79%
11/06/2023,1901.01,1891.69,1913.13,1869.94,328.71K,0.46%
11/05/2023,1892.29,1856.11,1911.00,1846.53,383.08K,1.97%
11/04/2023,1855.67,1832.69,1868.33,1824.37,171.54K,1.28%
11/03/2023,1832.26,1801.06,1834.12,1779.81,314.98K,1.78%
11/02/2023,1800.25,1847.77,1873.00,1789.05,368.74K,-2.51%
11/01/2023,1846.57,1814.89,1856.96,1783.91,471.93K,1.73%
10/31/2023,1815.10,1808.98,1819.41,1783.32,258.07K,0.34%
10/30/2023,1809.03,1795.66,1829.44,1778.58,277.78K,0.78%
10/29/2023,1794.94,1776.21,1809.93,1764.16,144.11K,1.06%
10/28/2023,1776.20,1779.40,1801.04,1772.05,122.94K,-0.19%
10/27/2023,1779.51,1802.48,1803.63,1751.82,274.56K,-1.32%
10/26/2023,1803.38,1787.10,1864.80,1764.42,431.17K,0.92%
10/25/2023,1787.00,1784.44,1814.08,1761.38,354.45K,0.12%
10/24/2023,1784.82,1766.13,1853.25,1757.36,674.13K,1.21%
10/23/2023,1763.56,1663.64,1791.71,1657.55,610.73K,6.02%
10/22/2023,1663.38,1628.71,1667.47,1623.28,228.66K,2.11%
10/21/2023,1628.94,1604.20,1642.34,1592.38,176.42K,1.56%
10/20/2023,1603.89,1566.74,1629.22,1561.56,315.99K,2.37%
10/19/2023,1566.71,1562.34,1573.40,1543.90,216.21K,0.21%
10/18/2023,1563.44,1565.00,1583.75,1556.14,177.94K,-0.10%
10/17/2023,1565.00,1599.62,1600.47,1553.62,234.45K,-2.16%
10/16/2023,1599.47,1557.43,1635.90,1555.12,418.50K,2.68%
10/15/2023,1557.78,1555.06,1565.78,1550.00,120.31K,0.18%
10/14/2023,1554.94,1551.89,1559.84,1545.31,100.32K,0.18%
10/13/2023,1552.16,1540.08,1574.09,1538.04,192.20K,0.82%
10/12/2023,1539.60,1566.24,1568.43,1523.76,237.22K,-1.74%
10/11/2023,1566.87,1567.16,1578.16,1549.14,260.26K,-0.05%
10/10/2023,1567.61,1579.59,1593.71,1552.34,240.72K,-0.77%
10/09/2023,1579.71,1632.74,1635.13,1550.00,340.12K,-3.25%
10/08/2023,1632.85,1633.57,1641.33,1616.79,149.42K,-0.04%
10/07/2023,1633.56,1645.04,1647.59,1630.18,101.25K,-0.70%
10/06/2023,1645.11,1612.20,1659.94,1612.20,220.51K,2.08%
10/05/2023,1611.59,1646.57,1654.00,1609.55,237.37K,-2.15%
10/04/2023,1647.03,1656.70,1657.61,1630.53,222.80K,-0.59%
10/03/2023,1656.88,1662.41,1670.41,1644.03,198.36K,-0.35%
10/02/2023,1662.75,1734.15,1742.33,1637.80,378.51K,-4.04%
10/01/2023,1732.80,1670.42,1741.62,1668.96,225.44K,3.70%
09/30/2023,1670.90,1667.46,1693.71,1666.20,136.92K,0.19%
09/29/2023,1667.70,1652.88,1686.50,1648.42,252.03K,0.90%
09/28/2023,1652.87,1598.63,1667.61,1598.14,331.38K,3.40%
09/27/2023,1598.49,1593.64,1633.51,1585.33,274.40K,0.28%
09/26/2023,1594.02,1588.54,1597.61,1580.54,125.61K,0.34%
09/25/2023,1588.60,1579.62,1596.49,1564.67,176.70K,0.51%
09/24/2023,1580.52,1593.86,1600.37,1573.94,137.49K,-0.84%
09/23/2023,1593.86,1593.13,1597.95,1587.71,64.54K,0.05%
09/22/2023,1593.07,1583.45,1601.72,1578.74,124.90K,0.57%
09/21/2023,1583.98,1621.99,1625.30,1568.98,240.62K,-2.36%
09/20/2023,1622.27,1642.69,1649.13,1610.14,232.85K,-1.27%
09/19/2023,1643.10,1636.10,1659.51,1627.28,184.34K,0.38%
09/18/2023,1636.87,1622.54,1668.85,1609.68,278.90K,0.88%
09/17/2023,1622.63,1634.40,1635.00,1612.85,120.22K,-0.72%
09/16/2023,1634.40,1642.47,1650.02,1631.72,99.57K,-0.42%
09/15/2023,1641.30,1626.48,1652.40,1612.22,181.34K,0.91%
09/14/2023,1626.48,1607.83,1639.08,1607.06,275.29K,1.17%
09/13/2023,1607.61,1593.01,1614.36,1582.01,223.45K,0.95%
09/12/2023,1592.46,1551.63,1617.33,1549.67,329.75K,2.61%
09/11/2023,1551.88,1617.65,1618.78,1533.91,417.39K,-4.05%
09/10/2023,1617.41,1635.64,1635.70,1604.18,207.96K,-1.11%
09/09/2023,1635.54,1636.63,1637.20,1630.11,58.53K,-0.05%
09/08/2023,1636.44,1648.00,1657.49,1618.43,221.60K,-0.71%
09/07/2023,1648.08,1633.27,1657.98,1624.04,228.53K,0.91%
09/06/2023,1633.14,1634.38,1667.32,1610.26,219.59K,-0.08%
09/05/2023,1634.46,1629.87,1647.74,1610.00,204.37K,0.24%
09/04/2023,1630.52,1635.85,1643.30,1618.51,168.01K,-0.33%
09/03/2023,1635.85,1637.03,1645.10,1625.59,116.78K,-0.07%
09/02/2023,1637.03,1629.19,1644.59,1628.10,102.15K,0.49%
09/01/2023,1628.99,1646.57,1654.37,1603.69,302.41K,-1.02%
08/31/2023,1645.77,1704.63,1724.04,1634.78,330.46K,-3.49%
08/30/2023,1705.20,1729.32,1730.71,1696.93,202.85K,-1.42%
08/29/2023,1729.68,1653.52,1742.78,1640.27,494.36K,4.63%
08/28/2023,1653.21,1658.05,1660.72,1628.92,214.33K,-0.31%
08/27/2023,1658.33,1646.65,1660.11,1646.33,87.79K,0.69%
08/26/2023,1647.04,1653.93,1655.59,1644.02,79.28K,-0.40%
08/25/2023,1653.72,1661.47,1676.19,1636.80,236.27K,-0.45%
08/24/2023,1661.16,1679.99,1682.99,1642.41,231.56K,-1.12%
08/23/2023,1679.92,1635.52,1697.60,1629.84,374.78K,2.80%
08/22/2023,1634.24,1667.99,1669.21,1588.24,401.97K,-2.00%
08/21/2023,1667.55,1685.65,1686.03,1651.79,250.84K,-1.05%
08/20/2023,1685.23,1669.68,1692.40,1662.80,195.62K,0.93%
08/19/2023,1669.67,1661.58,1693.89,1654.33,232.01K,0.51%
08/18/2023,1661.23,1680.24,1698.77,1646.40,538.08K,-1.21%
08/17/2023,1681.50,1807.81,1809.80,1562.70,812.15K,-6.99%
08/16/2023,1807.81,1828.63,1831.52,1803.50,205.43K,-1.16%
08/15/2023,1828.98,1845.50,1847.36,1816.35,186.08K,-0.90%
08/14/2023,1845.50,1840.13,1856.49,1835.92,150.22K,0.26%
08/13/2023,1840.72,1849.93,1861.50,1835.50,120.67K,-0.50%
08/12/2023,1849.93,1849.06,1853.55,1846.09,63.36K,0.06%
08/11/2023,1848.85,1852.47,1857.19,1840.66,113.22K,-0.20%
08/10/2023,1852.47,1855.35,1865.94,1847.33,127.31K,-0.16%
08/09/2023,1855.35,1856.31,1870.44,1846.76,192.00K,-0.05%
08/08/2023,1856.21,1829.00,1871.70,1826.33,236.28K,1.48%
08/07/2023,1829.10,1830.29,1846.43,1805.18,224.18K,-0.07%
08/06/2023,1830.29,1836.48,1838.09,1826.08,90.40K,-0.34%
08/05/2023,1836.48,1829.91,1838.61,1827.50,93.65K,0.34%
08/04/2023,1830.23,1837.00,1849.09,1819.68,187.72K,-0.31%
08/03/2023,1835.97,1839.73,1858.60,1828.38,171.35K,-0.23%
08/02/2023,1840.21,1875.20,1879.30,1823.00,254.81K,-1.81%
08/01/2023,1874.22,1856.14,1874.99,1818.15,358.36K,0.97%
07/31/2023,1856.14,1861.52,1876.00,1851.39,168.22K,-0.30%
07/30/2023,1861.79,1880.94,1884.28,1851.60,158.64K,-0.99%
07/29/2023,1880.46,1873.59,1886.23,1869.71,72.87K,0.33%
07/28/2023,1874.20,1861.29,1882.21,1856.88,138.70K,0.69%
07/27/2023,1861.29,1872.14,1885.87,1855.38,163.81K,-0.57%
07/26/2023,1871.99,1857.66,1886.92,1849.40,272.08K,0.77%
07/25/2023,1857.65,1849.85,1867.31,1845.62,152.26K,0.41%
07/24/2023,1849.99,1888.66,1890.77,1835.01,276.50K,-2.06%
07/23/2023,1888.82,1866.60,1903.85,1858.00,153.64K,1.21%
07/22/2023,1866.21,1892.07,1897.00,1854.01,131.88K,-1.35%
07/21/2023,1891.74,1891.52,1905.60,1884.86,165.56K,0.01%
07/20/2023,1891.60,1888.20,1928.27,1879.34,292.92K,0.16%
07/19/2023,1888.64,1897.63,1920.41,1882.17,218.03K,-0.47%
07/18/2023,1897.56,1912.06,1917.18,1877.29,215.73K,-0.71%
07/17/2023,1911.21,1921.18,1936.00,1876.05,277.21K,-0.58%
07/16/2023,1922.43,1931.12,1942.53,1918.01,148.63K,-0.47%
07/15/2023,1931.42,1937.82,1946.05,1926.79,135.19K,-0.34%
07/14/2023,1938.03,2005.04,2025.44,1900.19,498.88K,-3.33%
07/13/2023,2004.70,1871.66,2010.65,1863.17,548.72K,7.10%
07/12/2023,1871.82,1879.07,1901.41,1865.11,264.41K,-0.35%
07/11/2023,1878.31,1880.56,1889.77,1863.96,177.81K,-0.11%
07/10/2023,1880.40,1862.54,1903.78,1846.64,247.85K,0.94%
07/09/2023,1862.90,1865.75,1878.20,1856.96,135.02K,-0.13%
07/08/2023,1865.25,1870.65,1873.14,1843.78,125.82K,-0.30%
07/07/2023,1870.92,1845.37,1877.50,1827.24,233.39K,1.22%
07/06/2023,1848.37,1910.36,1957.54,1846.95,456.05K,-3.25%
07/05/2023,1910.42,1936.20,1942.12,1896.39,267.58K,-1.33%
07/04/2023,1936.20,1955.30,1966.00,1931.58,205.60K,-0.99%
07/03/2023,1955.55,1937.87,1974.50,1934.40,322.11K,0.93%
07/02/2023,1937.47,1924.84,1958.21,1894.13,255.79K,0.67%
07/01/2023,1924.51,1934.92,1943.20,1909.91,178.66K,-0.48%
06/30/2023,1933.79,1851.79,1943.58,1837.52,716.55K,4.42%
06/29/2023,1851.90,1828.03,1878.86,1828.03,241.86K,1.31%
06/28/2023,1827.95,1890.09,1890.09,1822.13,337.80K,-3.26%
06/27/2023,1889.49,1858.97,1911.70,1856.17,366.62K,1.64%
06/26/2023,1858.98,1898.69,1905.97,1840.65,458.90K,-2.10%
06/25/2023,1898.79,1875.30,1929.61,1869.26,338.73K,1.27%
06/24/2023,1874.96,1892.07,1903.97,1865.77,227.03K,-0.90%
06/23/2023,1891.92,1872.26,1932.19,1864.60,401.12K,1.05%
06/22/2023,1872.27,1889.35,1931.60,1866.62,416.81K,-0.93%
06/21/2023,1889.87,1792.73,1899.01,1787.57,613.63K,5.49%
06/20/2023,1791.58,1737.15,1793.28,1715.18,328.97K,3.14%
06/19/2023,1737.04,1720.17,1748.04,1706.39,245.01K,0.93%
06/18/2023,1720.96,1727.96,1746.33,1715.92,156.53K,-0.39%
06/17/2023,1727.75,1718.02,1764.21,1714.27,210.91K,0.57%
06/16/2023,1717.92,1666.20,1728.34,1653.66,311.86K,3.06%
06/15/2023,1666.95,1650.29,1678.88,1632.41,370.92K,0.97%
06/14/2023,1650.94,1740.09,1749.87,1636.53,415.94K,-5.10%
06/13/2023,1739.59,1742.80,1763.02,1727.64,284.20K,-0.17%
06/12/2023,1742.57,1752.96,1757.77,1722.93,302.34K,-0.58%
06/11/2023,1752.76,1750.03,1775.79,1739.99,219.96K,0.07%
06/10/2023,1751.53,1840.43,1844.14,1719.13,652.33K,-4.83%
06/09/2023,1840.37,1845.75,1854.71,1828.61,198.32K,-0.29%
06/08/2023,1845.64,1831.50,1860.49,1829.38,189.43K,0.74%
06/07/2023,1832.06,1884.36,1893.73,1823.48,429.40K,-2.79%
06/06/2023,1884.65,1810.03,1895.76,1800.73,491.40K,4.05%
06/05/2023,1811.24,1888.20,1890.52,1782.76,555.28K,-4.17%
06/04/2023,1890.01,1891.51,1914.16,1884.54,172.68K,-0.11%
06/03/2023,1892.05,1906.86,1907.91,1884.19,148.82K,-0.79%
06/02/2023,1907.11,1861.63,1909.99,1847.80,313.06K,2.43%
06/01/2023,1861.78,1873.95,1888.06,1846.33,270.50K,-0.63%
